id	account_name	biz	total	yxgm	yxpl	rkd	read_count_d	frequency_d	like_count_d	is_original	qr_code_url	brief_intro
MzA3OTYzNzMwOA==	婴幼儿发展王荣辉	w4008780066	71.26	79.09	76.45	56.47	3338415.0	420	5766.0	62.0	http://open.weixin.qq.com/qr/code/?username=w4008780066	专注于婴幼儿发展研究，包括原始反射与反射、感官发展、运动发展等。主要课题包括婴幼儿护理、睡眠能力、进食能力、如厕引导、语言能力、专注力、安全感（偏生理发育方向）、情绪管理等。
MzA3OTYzNzMwOA==	婴幼儿发育王荣辉	w4008780066	71.26	79.08	76.45	56.48	3334237.0	420	5771.0	62.0	http://open.weixin.qq.com/qr/code/?username=w4008780066	专注于婴幼儿发展研究，包括原始反射与反射、感官发展、运动发展等。主要课题包括婴幼儿护理、睡眠能力、进食能力、如厕引导、语言能力、专注力、安全感（偏生理发育方向）、情绪管理等。
MzA3OTYzNzMwOA==	婴幼儿发育王荣辉	w4008780066	71.26	79.08	76.45	56.47	3334237.0	420	5771.0	62.0	http://open.weixin.qq.com/qr/code/?username=w4008780066	专注于婴幼儿发展研究，包括原始反射与反射、感官发展、运动发展等。主要课题包括婴幼儿护理、睡眠能力、进食能力、如厕引导、语言能力、专注力、安全感（偏生理发育方向）、情绪管理等。
MzA3OTYzNzMwOA==	婴幼儿发展王荣辉	w4008780066	71.26	79.08	76.45	56.47	3342608.0	420	5774.0	62.0	http://open.weixin.qq.com/qr/code/?username=w4008780066	专注于婴幼儿发展研究，包括原始反射与反射、感官发展、运动发展等。主要课题包括婴幼儿护理、睡眠能力、进食能力、如厕引导、语言能力、专注力、安全感（偏生理发育方向）、情绪管理等。
MzA3OTYzNzMwOA==	婴幼儿发展王荣辉	w4008780066	71.26	79.08	76.45	56.47	3330044.0	420	5763.0	62.0	http://open.weixin.qq.com/qr/code/?username=w4008780066	专注于婴幼儿发展研究，包括原始反射与反射、感官发展、运动发展等。主要课题包括婴幼儿护理、睡眠能力、进食能力、如厕引导、语言能力、专注力、安全感（偏生理发育方向）、情绪管理等。
MzAwNjQ3NDM5OQ==	夏天的陈小舒	Shu_DrChen	71.18	80.98	70.74	59.6	4779688.0	267	9316.0	177.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106124&ver=1&signature=3G6obDuxLXG88i6g3SiBmbgXeCZqtTGsXdmI2GP7qLWwnUydg4JTWdkoRURgA0JuEmC3rmL-e0dP42J8W*2WfVz4rIigL6yLv8t3F1OAawY=	小舒是澳大利亚公共卫生博士，从事幼儿健康科研工作，也是一位新妈妈，在育儿的路上边走边学，希望和你分享和交流养育孩子的所学所思.这里有靠谱又实用的育儿科普，也有国际主流的育儿理念，让我们和孩子一起成长...
MjM5MzQ5MDg2MA==	好孕妈妈	haoyunmom	71.16	77.64	80.7	53.67	2533959.0	588	3753.0	316.0	http://open.weixin.qq.com/qr/code/?username=haoyunmom	好孕妈妈是你专属的怀孕育儿指南，我们致力于为妈妈们提供更方便贴心的知识内容、工具服务、社交空间，是一个全方位、个性化的随身服务全媒体
MjM5MjkwNzg1Nw==	长劲鹿妈妈	Giraffemum	71.02	74.05	83.4	54.94	1282370.0	728	4558.0	15.0	http://open.weixin.qq.com/qr/code/?username=Giraffemum	高级家庭教育指导师、深圳媒体人创办，定期分享成长资源，组织免费公益微课堂、创意家庭义卖集市等亲子活动。4-16岁亲子教育微刊，家庭教育、学校学位、身心发展、亲子游...你关心的就是我们关心的，我们愿意与你探索得更多！看到孩子更远的未来！
MjM5OTY3MjI4NA==	吴琼琼爱画画	wuqiongqiong5957	71.01	78.96	69.86	62.41	3254047.0	249	14345.0	154.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106667&ver=1&signature=eD-arjE9xaeBqwCPtBtfyHiykJFkD5uxma1macq1oWmy-eFBOlrE30gFxIax-XoAGXEdmNhRUBbkvd0KXS-cIRhSRoMGpaDipoLqPk628JE=	超实用的美妆教程、超有趣的原创动漫、紧跟潮流的时尚资讯，这里，什么都有!
MzAxOTMzMjQxNA==	慢成长	manchengzhang123	71.01	78.12	72.25	61.07	2776401.0	301	11674.0	156.0	http://open.weixin.qq.com/qr/code/?username=manchengzhang123	两个高学历海归妈妈的原创育儿号（心理咨询师+正面管教讲师），从早教发育、辅食喂养、儿童心理、正面管教到良品推荐。我们的理念是：不盲目求快，而是要陪孩子慢慢地、高品质地长大！这里的每一篇文章都会改变你的育儿观。
MzI2NDEyNzYwMw==	小板牙	xbanya	70.64	81.77	60.36	67.27	5553685.0	117	30224.0	0.0	http://open.weixin.qq.com/qr/code/?username=xbanya	专注科学育儿、好货分享、绘本推荐，快乐带娃。发现全球最好的育儿产品，和万千妈妈一块成长~~
MjM5MTUxMjYyMA==	朵朵云老板娘	duoduoyunmuying	70.38	80.75	69.91	58.13	4574099.0	250	7436.0	216.0	http://open.weixin.qq.com/qr/code/?username=duoduoyunmuying	老板娘朵朵，分享育儿经、以及所有女人感兴趣的话题。爱买、爱娃、爱生活的宝妈频道！
MzI0ODAwMjI4MA==	妈妈闯江湖	calate	70.2	74.41	82.18	53.06	1372836.0	661	3416.0	8.0	http://open.weixin.qq.com/qr/code/?username=calate	关注备孕-宝宝3岁的百科育儿精选文章，涵盖了数千篇宝宝文章，不仅可以学习各种育儿知识，还可以识别各种奶粉真伪，申请各种试用！做一个独具匠心，有态度的公众号！
MzA4NjQ5NjAzOA==	畅儿妈妈	wojiachanger1	70.11	77.91	55.44	75.21	2666670.0	79	102084.0	25.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106056&ver=1&signature=3GO26-9g415DU2ZQOmFdRBvbHSQ8PGVIiW65ZTLsgi8PkkAKxUP2HQmQ3INia4zOJD4fM3rktSAPTr6zxVGrLf3WC5INGU-W4f2b2BCH7Vw=	育儿名博，国家二级公共营养师，母婴杂志专栏作者，数十篇文章发表在《心理育儿》《当代家庭教育报》《不输在家庭教育上》《婴儿母亲》《少年儿童研究》等报刊杂志上，主写母婴育儿、亲子教育、美食生活、家庭亲情.
MjM5OTEwNjQzOA==	辣妈学院	sztvlmxy	70.09	82.74	72.82	51.86	6673022.0	315	2843.0	208.0		节目内容宣传及资讯发布
MzI5ODU0MTM4MQ==	宝宝辅食日志	bbfs001	69.9	83.68	57.75	65.17	7988511.0	95	21878.0	47.0	http://open.weixin.qq.com/qr/code/?username=bbfs001	年糕妈妈旗下&nbsp;专业宝宝辅食平台，每天一道宝宝餐，营养美味又简单！
MzA3NjY0NDIzNA==	刘小葵	xiaokuiliu	69.84	80.76	53.93	72.37	4584611.0	70	66064.0	59.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA3NjY0NDIzNA==&mid=2649594100&idx=1&sn=687453abdba4fbf6de66ffdfcd1b63ba&send_time=	知名时尚美妆博主，新浪微博@刘小葵Sammy 认证时尚达人，签约自媒体。爱摄影，爱旅行。分享最新欧美资讯，流行搭配等，我们爱美，天长地久~
MzA3NzMyNzU4Mw==	好孕妈咪社区	haoyun-2015	69.78	75.43	76.54	56.11	1665391.0	423	5456.0	8.0	http://open.weixin.qq.com/qr/code/?username=haoyun-2015	您的孕期管理专家，崇尚科学营养与胎教瑜伽，关注孕期母胎健康，从备孕到育儿，您的一站式教育专家！
MzA4MjUxNTkwNg==	段涛大夫	Dr_Duan_Tao	69.72	79.74	57.75	69.41	3777365.0	95	41953.0	88.0		作为一名产科专家、医院院长，同时也是一位父亲、丈夫、儿子，无论您是同行还是患者，我愿意与您分享我的所思所得！
MzIwOTM3NzAxNA==	栗子妈妈公号	lizimama_official	69.46	80.49	68.64	56.75	4356060.0	226	6015.0	156.0	http://open.weixin.qq.com/qr/code/?username=lizimama_official	妈妈的个性化孕育平台。这里有欢乐有趣的亲子漫画，有实用贴心的专家干货，有百万妈妈的实战经验，有暖心的萌宝美图分享。
MzI3MzE1OTI3Nw==	宝宝玩英语	ibabyfs	69.45	79.48	69.24	57.35	3591750.0	237	6602.0	58.0	http://open.weixin.qq.com/qr/code/?username=ibabyfs	我们有最优质的英语启蒙资源，中英双语外教的深度讲解，正宗美式英语读音示范，科学的分龄学英语教程，提倡深度陪伴，让0-6岁宝宝的英语启蒙变得异常轻松，还有与志同道合的家长尽情互动，共同进步的英文启蒙空间！让零基础的妈妈也能带出英语牛娃！
MjM5MDIxNjQ4MA==	卡卡亲子	aishijianhunli	69.34	74.86	75.58	56.34	1494724.0	392	5647.0	36.0	http://open.weixin.qq.com/qr/code/?username=aishijianhunli	提供关于早教，喂食，护理等方面的育儿小知识以及经验，一路伴随宝宝健康成长，更关爱宝妈生活。
MzIxOTY1NzUxNQ==	非凡宝宝	fei26996	68.77	75.21	66.85	62.81	1599197.0	196	15245.0	7.0	http://open.weixin.qq.com/qr/code/?username=fei26996	非凡宝宝，一切为了孩子！专业起名，科普母婴知识，分享育儿经验，关注宝宝营养健康，陪同孩子一块成长！做合格爸妈，从现在开始！
MzIzMzE4MjQ0MA==	好孕社区	ark567	68.75	74.96	82.94	46.94	1522779.0	702	1336.0	686.0	http://open.weixin.qq.com/qr/code/?username=ark567	备孕、孕期的路上，遇到疑问时多数人的第一反应就是搜索，可是网络上爆炸式的信息鱼龙混杂，该听谁的？&nbsp;我们专家团和晋升为妈妈的编辑通过原创漫画，为你在孕育的道路上答疑解惑。&nbsp;加入我们，做一个心里”有底“的准妈妈
MzA3MTE0ODcxOQ==	成功妈妈2000	cgmm2000	68.69	74.56	70.16	60.03	1411682.0	255	9954.0	0.0	http://open.weixin.qq.com/qr/code/?username=cgmm2000	“您的育婴专家，贴心的母婴顾问”贝因美致力于为0-6岁亲子家庭打造父母养育孩子的便捷助手和信息共享互动平台，为微信受众推送丰富的贝因美成功生养教育婴知识，发布与消费者密切相关的互动活动以及贝因美品牌资讯、产品信息等内容。
MzA5NDkwMzYxMg==	母婴育儿教育	muyingzhishidaquan	68.6	71.87	78.73	54.47	847956.0	503	4241.0	0.0	http://open.weixin.qq.com/qr/code/?username=muyingzhishidaquan	最专业的妈妈母婴亲子育儿教育知识,每天分享最经典的育儿,亲子,母婴,教育等知识.做时尚辣妈,轻松教育孩子就是这么简单！
MzAwMzcwMjUzMQ==	育儿母婴汇	yemy365	68.58	78.45	61.09	63.98	2955847.0	124	18223.0	0.0		为妈妈们提供母婴知识,母婴时尚信息,育儿经验等~关注母婴健康,我们共同努力!
MzA3MTYwMDIyMw==	口袋育儿	koudaiyuer	68.56	81.26	66.85	54.69	5037863.0	196	4385.0	165.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA3MTYwMDIyMw==&mid=2651345803&idx=1&sn=8dc69a0b60b08342f405316550b18d00&send_time=	一站式解决0-6岁科学育儿和亲子养育各种问题，既专业又接地气，50万妈妈信任的原创育儿号！
MjM5NDYwNzIxNQ==	育儿妈妈说	BBAA66	68.48	68.55	85.94	50.92	451291.0	890	2461.0	0.0	http://open.weixin.qq.com/qr/code/?username=BBAA66	✅ 妈妈首选的备孕、怀孕、育儿、早教、育儿交流平台
MjM5Mzc3MDU4OQ==	宝宝食谱	hyuesao	68.4	73.93	78.43	51.58	1253701.0	491	2721.0	0.0	http://open.weixin.qq.com/qr/code/?username=hyuesao	♨专注0到6岁宝宝食谱,膳食搭配,营养均衡,科学喂养.妈妈再也不用担心宝宝吃饭了!让宝宝吃得健康、快乐、聪明&nbsp;!
MzI4NTA1NDg1OA==	郑玉巧	zyqyuer	68.31	69.46	81.63	53.58	535667.0	633	3698.0	21.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491293245&ver=1&signature=pufy52WXQpcNhExB*jAqunqpL39VWKBswUSXolSI1pI4ucEcwe2hQBzJ*akmdq0dBbjD0mqmhmX4JHBXir0c1cNkhwOEUga32eMbXpWfMN4=	亲爱的宝爸宝妈，我是来自第二炮兵总医院的郑玉巧医师，我会每天给大家分享一些育儿知识，欢迎大家与我在线交流!
MzIwMDY4NDA1OQ==	泡泡妈的绘本世界	paopaobook	68.07	70.59	82.1	50.94	664716.0	657	2468.0	119.0	http://open.weixin.qq.com/qr/code/?username=paopaobook	我是泡泡妈，亲子阅读推广人，每天用一本好童书+一个有声绘本故事，帮助宝宝培养爱阅读的好习惯，关注我，让您收获一个爱阅读的聪明宝宝。
MzA4MDIwOTA0MQ==	小海豚爸爸	xiaoshuchong99	67.86	69.78	80.96	52.4	569834.0	600	3087.0	0.0	http://open.weixin.qq.com/qr/code/?username=xiaoshuchong99	让更多的爸爸参与孩子的成长，像海豚一样育儿！
MzIxNTA0OTI5Mg==	益智学堂	yizhixuetang01	67.69	78.57	58.76	63.29	3024123.0	103	16405.0	84.0	http://open.weixin.qq.com/qr/code/?username=yizhixuetang01	毛豆妈是北师大教育学硕士，专注于育儿心理、家庭教育和性格培养。已经有200多篇实用文章。
MzAxOTQxMzk3OA==	小碗	guangzhouxiaowan	67.36	76.15	68.81	55.12	1911771.0	229	4684.0	148.0	http://open.weixin.qq.com/qr/code/?username=guangzhouxiaowan	最值得爸妈们关注的【儿童健康成长】公众号.与儿科医生、营养师一起攻读“儿童健康饮食和疾病防治”的诀窍吧.
MjM5MzE5MzYzNg==	Junkey大王很臭美	Junkey_da_wang	67.34	77.26	50.7	71.81	2358707.0	54	60633.0	50.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106659&ver=1&signature=nL7eipXepsdUs-a9dnAAIlCUXBenSaKgnrfpRKnpPE6H5HKUma4AgMq*HBykB9jqaG4C6FsS4t1QBo-hSQZHUHzUUStODd1IPhHViyv5O8E=	资深媒体从业者，热爱美和美的一切.分享生活点滴，每天一起变美一点点!
MjM5NzQ1ODQ2MQ==	爱婴室	weixin_aiyingshi	67.34	76.93	71.95	50.98	2214439.0	294	2484.0	9.0	http://open.weixin.qq.com/qr/code/?username=weixin_aiyingshi	关爱母婴，关注未来
MjM5MDg1OTE0MA==	摇篮网	yaolan-com	67.32	72.25	76.45	52.14	911269.0	420	2966.0	42.0	http://open.weixin.qq.com/qr/code/?username=yaolan-com	“摇篮网”是摇篮网（www.yaolan.com）官方微信订阅号，摇篮网专注精致育儿十四年，是全球最大的中文母婴门户网站。关注摇篮网订阅号，点击菜单查询最全面的孕育知识，免费订阅精彩孕育文章，还可以参加摇篮网微信专属的精彩活动！
MzAwNTAzMjcwMw==	毛妈Carol	maomcarol	67.05	72.08	75.12	52.83	881621.0	378	3300.0	316.0	http://open.weixin.qq.com/qr/code/?username=maomcarol	英文绘本,原版儿童读物全球大搜索和分享,毛妈carol
MzIzNDI2MTk5OA==	喵姐早教说	mjzjshuo	66.99	73.71	69.29	56.46	1202278.0	238	5752.0	86.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzIzNDI2MTk5OA==&mid=2247486117&idx=1&sn=8d32b3ba3b5c075d639c0fcc00a1b58c&send_time=	北师大学前教育硕士，著名早教专家高寿岩，用26年早教专业经验，帮助0-6岁宝宝早期教育、性格养成。家庭教育的技巧和靠谱知识都在这里！
MjM5MDIzNTYwNg==	月嫂阿花	yuesaoahua	66.93	76.59	67.47	54.55	2077406.0	206	4297.0	178.0	http://open.weixin.qq.com/qr/code/?username=yuesaoahua	月嫂阿花，金牌月嫂，十年育儿经验。专注分享如何科学坐月子（包括月子餐），以及0到12月宝宝护理（包括喂养、睡眠、辅食、健康等）。已经累计回答10000多名新手妈妈的育儿问题，得到一致好评。如果你有育儿问题，可立即关注后向月嫂阿花咨询。
MzA4OTI5NDg4Mg==	母婴之家辣妈惠	muyingzhijia2015	66.92	68.5	83.14	48.76	447063.0	713	1766.0	0.0	http://open.weixin.qq.com/qr/code/?username=muyingzhijia2015	母婴之家官方订阅号，和1200万妈妈玩在一起，育儿、福利统统有。官方商城：www.muyingzhijia.com&nbsp;客服热线：400-820-1000
MzA4NDUzNDMxNQ==	邓嫣看海	dengyankanhai1	66.79	75.76	51.37	71.23	1773242.0	57	55461.0	34.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA4NDUzNDMxNQ==&mid=2651036065&idx=1&sn=9f3ade93ed9fcdb6950865c0c83263b1&send_time=	新浪千万名博，爱娃娃爱美食爱旅行
MzA4Njk5MDEzNw==	少儿科普读物	SEKPDW	66.72	69.97	76.72	52.74	590515.0	429	3253.0	63.0	http://open.weixin.qq.com/qr/code/?username=SEKPDW	独家汇集风靡欧美的顶级partworks分辑类少儿科普读物，让科普融入生活，日积月累，寓教于乐。每日知识分享，进阶式阅读，图解百科，互动问答，亲子共读。
MzI1MDQzMDgzNw==	宗爸讲堂	zongba01	66.71	77.75	58.39	61.51	2590071.0	100	12492.0	0.0	http://open.weixin.qq.com/qr/code/?username=zongba01	宗春山教授（宗爸）是我国著名的家庭教育、心理教育、生命教育权威专家，是中国青少年自护教育发起人、中国教育学会家庭教育专委会常务理事、中央电视台《心理访谈》《今日说法》《法律讲堂》等多档栏目嘉宾。如果您有孩子教育的任何问题，欢迎关注！
